Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
LinearRegression(),Simpsons,"['Staur_2019_Simps', 'Staur_2020_Simps']","['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']",,178.652891,68.657654,-2.518179,0.596273,False,2021-11-15 21:51:53.747266
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Staur_2019_Simps', 'Staur_2020_Simps']","['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[0.09477012 0.06284436 0.2683627  0.08906509 0.20946223 0.
 0.         0.00286247 0.00246275 0.00235112 0.         0.00288313
 0.008614   0.         0.         0.         0.         0.00281397
 0.01048112 0.         0.         0.00863652 0.         0.00280214
 0.         0.00288239 0.00581602 0.         0.00259339 0.
 0.         0.00280697 0.         0.00550766 0.0028899  0.00272698
 0.00283794 0.0026899  0.         0.00529857 0.         0.
 0.         0.00824131 0.         0.00261534 0.         0.
 0.         0.01932146 0.01135652 0.         0.00255876 0.00302162
 0.01101178 0.02169099 0.00289541 0.00845074 0.         0.
 0.01596781 0.00296487 0.0027313  0.         0.         0.
 0.0027798  0.00244807 0.02193129 0.         0.         0.00260072
 0.         0.00271161 0.0054475  0.         0.01120484 0.
 0.00838882 0.         0.         0.         0.00860373 0.
 0.01659426]",97.086783,24.361092,-0.039006,0.949172,False,2021-11-15 21:51:55.351284
GradientBoostingRegressor(random_state=1),Simpsons,"['Staur_2019_Simps', 'Staur_2020_Simps']","['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[5.73901287e-02 2.47513627e-02 2.57807185e-01 6.31698349e-02
 2.19239350e-01 1.64533848e-02 3.09599463e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.08264266e-03 0.00000000e+00 2.82065450e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.77176048e-03 0.00000000e+00
 0.00000000e+00 2.67117033e-02 2.81728181e-04 2.88875002e-03
 0.00000000e+00 0.00000000e+00 1.06863474e-03 0.00000000e+00
 1.07950658e-02 0.00000000e+00 1.10618659e-03 0.00000000e+00
 0.00000000e+00 1.29696321e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.20379857e-03
 0.00000000e+00 2.17941816e-04 0.00000000e+00 5.82566010e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.21367502e-03
 2.21270841e-02 0.00000000e+00 1.33272417e-02 0.00000000e+00
 0.00000000e+00 3.47488475e-03 5.95371800e-04 0.00000000e+00
 0.00000000e+00 3.84051902e-02 2.27382790e-03 0.00000000e+00
 0.00000000e+00 2.45602209e-04 0.00000000e+00 7.19217296e-02
 0.00000000e+00 9.80684297e-05 8.74400328e-03 0.00000000e+00
 4.55702788e-04 0.00000000e+00 5.55065468e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.71878468e-02
 0.00000000e+00 1.03091327e-03 3.57482352e-04 0.00000000e+00
 2.25127591e-03]",114.597560,56.157913,-0.447600,0.729895,False,2021-11-15 21:51:56.971829
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,"['Staur_2019_Simps', 'Staur_2020_Simps']","['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[0.00868052 0.00035276 0.28902134 0.00735226 0.15618734 0.
 0.         0.         0.         0.         0.         0.01112505
 0.011215   0.         0.         0.         0.         0.
 0.01008136 0.         0.         0.02181996 0.         0.
 0.         0.01113228 0.0224015  0.         0.01030793 0.
 0.         0.         0.         0.01060122 0.01115837 0.01129029
 0.01077447 0.0109421  0.         0.01112846 0.         0.
 0.         0.01059899 0.         0.01065295 0.         0.
 0.         0.03148757 0.02186214 0.         0.         0.
 0.03283986 0.04177047 0.         0.02227118 0.         0.
 0.04229013 0.         0.01076538 0.         0.         0.
 0.         0.         0.05464898 0.         0.         0.
 0.         0.         0.0209694  0.         0.00988836 0.
 0.01080042 0.         0.         0.         0.01101743 0.
 0.0425645 ]",104.064520,73.302832,-0.193722,0.539795,False,2021-11-15 21:51:58.244450
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Staur_2019_Simps', 'Staur_2020_Simps']","['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']",,109.109559,68.657654,-0.312271,0.596273,False,2021-11-15 21:52:06.072864
LinearRegression(),Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['weather_features', 'base_indices']",,221.396298,72.806742,-3.198079,0.415693,False,2021-11-15 21:52:06.111760
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['weather_features', 'base_indices']","[8.19706216e-02 7.20867683e-02 2.68779559e-01 8.65894009e-02
 2.34876761e-01 8.22153250e-04 1.15296186e-03 1.11651584e-03
 8.47688561e-04 5.63487304e-03 4.57239817e-03 3.25414644e-04
 2.32545505e-04 6.60538989e-04 1.32503796e-03 6.07633539e-03
 1.65605128e-02 1.98593698e-03 2.19024123e-03 1.73937394e-04
 1.41685879e-03 5.52066727e-03 1.14634519e-03 4.22431611e-04
 0.00000000e+00 1.87606594e-03 4.90385929e-03 1.66071897e-02
 1.69953625e-03 5.82780799e-04 1.17582035e-03 1.15578757e-03
 1.28598148e-03 8.68180726e-04 4.11476538e-03 3.15986247e-04
 1.18863186e-03 1.07864594e-03 1.00801401e-03 6.69592929e-04
 0.00000000e+00 9.37988242e-04 1.70952367e-03 1.18146257e-03
 8.45632422e-04 1.99061236e-02 1.11247615e-02 7.24147973e-03
 5.89234772e-03 1.82304391e-02 2.32925930e-03 1.25394952e-02
 8.85098178e-03 3.27211961e-03 3.06834270e-03 2.39618427e-03
 9.24310397e-03 4.41183528e-03 2.38078129e-03 1.72615662e-03
 1.61858430e-03 1.70217395e-03 6.97128034e-04 1.38760698e-03
 0.00000000e+00 4.72600709e-03 7.29488728e-04 1.91460178e-03
 8.62564104e-04 1.62729901e-03 1.10054542e-03 1.09418275e-04
 8.62933795e-03 3.47978363e-03 4.07163808e-03 6.11449125e-04
 1.63084306e-03 4.02674310e-04 8.26544308e-04 8.63837740e-04
 4.53308859e-03 8.23520636e-04 2.67918891e-03 1.37858184e-03
 1.28873194e-03]",118.681190,20.124815,-0.206351,0.955356,False,2021-11-15 21:52:07.878463
GradientBoostingRegressor(random_state=1),Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['weather_features', 'base_indices']","[3.92632992e-02 2.16861213e-02 2.48565375e-01 8.66433286e-02
 1.83668071e-01 0.00000000e+00 4.49576234e-03 7.69937653e-04
 2.18019171e-03 0.00000000e+00 1.07030636e-02 0.00000000e+00
 4.68503180e-03 8.25481779e-04 6.46342808e-03 0.00000000e+00
 6.89939245e-03 6.81573997e-04 1.32208980e-02 4.33099741e-03
 2.06392098e-03 0.00000000e+00 9.65937576e-03 7.89624553e-03
 0.00000000e+00 1.97872643e-02 6.06463842e-03 5.81514982e-02
 3.72332287e-02 1.01749653e-04 5.90684925e-03 1.26505165e-04
 1.28034531e-03 0.00000000e+00 9.09594918e-03 0.00000000e+00
 1.06628310e-03 0.00000000e+00 3.88427302e-03 2.05523734e-04
 0.00000000e+00 2.24671341e-03 2.31437411e-03 0.00000000e+00
 6.55970713e-04 0.00000000e+00 4.59669490e-02 1.60276841e-02
 4.26412064e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.14516212e-03 1.43056327e-03 2.12074888e-03
 1.32560603e-02 1.07430650e-02 5.51811735e-03 7.72480875e-03
 6.51752413e-03 1.65957988e-04 6.76649791e-03 0.00000000e+00
 0.00000000e+00 1.55179929e-03 2.54262170e-04 4.99600364e-03
 2.48225921e-04 0.00000000e+00 5.66784560e-03 3.38801972e-03
 0.00000000e+00 0.00000000e+00 8.74353598e-03 1.98186233e-02
 4.45208054e-03 2.10294997e-03 3.72407479e-03 0.00000000e+00
 1.57148192e-02 0.00000000e+00 9.23440739e-04 0.00000000e+00
 3.78210546e-03]",114.791772,47.107199,-0.128578,0.755391,False,2021-11-15 21:52:09.681897
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['weather_features', 'base_indices']","[0.         0.04088516 0.43412823 0.01970269 0.03798995 0.00111941
 0.00123642 0.00183625 0.00124775 0.01934521 0.         0.
 0.         0.         0.00300853 0.01551762 0.03312215 0.00176041
 0.00119873 0.         0.00231879 0.02357867 0.00153395 0.
 0.         0.0076627  0.00280519 0.03955698 0.00822545 0.00257161
 0.0014811  0.00117294 0.00117462 0.         0.01627987 0.
 0.00122119 0.00147948 0.00126317 0.         0.         0.
 0.00708649 0.0029231  0.         0.04102146 0.02444992 0.02605272
 0.         0.01567418 0.00197971 0.03329694 0.02492132 0.00150194
 0.00198931 0.0009309  0.01826886 0.00205207 0.         0.
 0.         0.         0.         0.00129614 0.         0.0020074
 0.         0.         0.         0.         0.         0.
 0.0328135  0.00826969 0.         0.         0.0017884  0.
 0.         0.00131274 0.01060048 0.00130507 0.0094345  0.00179739
 0.00280153]",124.160019,69.855143,-0.320303,0.462109,False,2021-11-15 21:52:10.843818
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Graminor_2019_Simps', 'Graminor_2020_Simps', 'Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['Staur_2019_Simps', 'Staur_2020_Simps']","['weather_features', 'base_indices']",,128.333840,72.806742,-0.410562,0.415693,False,2021-11-15 21:52:19.271441
LinearRegression(),Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']",,103.021135,49.933288,-0.087601,0.673083,False,2021-11-15 21:52:19.300364
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[0.09471505 0.06844919 0.29584446 0.09799062 0.44300068 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",102.554634,19.739977,-0.077774,0.948908,False,2021-11-15 21:52:20.648803
GradientBoostingRegressor(random_state=1),Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[0.0607533  0.04580869 0.30177766 0.08480719 0.50685316 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",103.797491,38.686428,-0.104055,0.803766,False,2021-11-15 21:52:21.747588
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']","[0.         0.         0.23450715 0.         0.76549285 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",117.024318,66.524762,-0.403361,0.419738,False,2021-11-15 21:52:22.875734
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,['Staur_2020_Simps'],"['Graminor_2020_Simps', 'Masbasis_2020_Simps']","['weather_features', 'base_indices']",,103.021135,49.933288,-0.087601,0.673083,False,2021-11-15 21:52:23.626471
LinearRegression(),Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['weather_features', 'base_indices']",,118.243162,76.510980,-0.833199,0.400120,False,2021-11-15 21:52:23.662913
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['weather_features', 'base_indices']","[7.32951783e-02 4.50194991e-02 3.99473718e-01 6.88075250e-02
 3.20009135e-01 1.95656976e-03 3.05653472e-03 3.68706596e-04
 2.29094818e-03 1.52065533e-03 1.96343191e-03 6.79116446e-04
 1.10263489e-03 1.76145046e-03 4.46701579e-05 7.02792933e-04
 0.00000000e+00 1.25208538e-03 1.47315343e-03 3.02653138e-05
 2.07190849e-03 0.00000000e+00 8.43421116e-04 0.00000000e+00
 0.00000000e+00 6.67439136e-04 2.25309204e-03 0.00000000e+00
 0.00000000e+00 1.58096572e-03 1.84200025e-03 1.39991831e-03
 1.84976240e-03 3.25229009e-04 1.37940282e-03 8.91486722e-04
 1.67098486e-04 1.31271917e-03 6.48778306e-04 1.31763208e-03
 0.00000000e+00 5.70204453e-04 0.00000000e+00 8.50332031e-05
 7.85067054e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.80602052e-03 0.00000000e+00
 0.00000000e+00 2.71491334e-03 3.99535070e-03 1.55664046e-03
 4.73271567e-04 3.66835888e-03 1.36128696e-03 1.98741124e-03
 2.54666514e-03 1.02001065e-03 1.81566159e-03 9.71988113e-04
 0.00000000e+00 1.75934402e-03 1.83727288e-03 1.22017394e-03
 9.22667231e-04 1.63447842e-03 2.09921585e-03 2.84914081e-03
 0.00000000e+00 1.18881701e-03 4.49514001e-04 2.33696180e-03
 9.17680157e-04 1.64801809e-04 1.64387801e-03 2.00892223e-03
 3.62081162e-03 1.12258578e-03 9.73484117e-04 2.60009940e-03
 1.93334276e-03]",89.919165,21.738672,-0.060137,0.951574,False,2021-11-15 21:52:25.067362
GradientBoostingRegressor(random_state=1),Simpsons,"['Graminor_2020_Simps', 'Masbasis_2020_Simps']",['Staur_2020_Simps'],"['weather_features', 'base_indices']","[3.26934982e-02 1.36277977e-02 4.23973486e-01 7.26503024e-02
 2.90161504e-01 0.00000000e+00 0.00000000e+00 3.41320985e-03
 1.91132561e-03 0.00000000e+00 0.00000000e+00 1.05284743e-02
 6.69784550e-03 0.00000000e+00 4.40494360e-03 0.00000000e+00
 0.00000000e+00 4.52614302e-03 1.31212269e-02 3.45784113e-03
 2.50060017e-03 0.00000000e+00 1.12921876e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.84805203e-04 0.00000000e+00
 0.00000000e+00 9.49362296e-04 4.32670673e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.00077955e-04 2.11561052e-04 2.34000275e-03 0.00000000e+00
 0.00000000e+00 3.38236967e-04 0.00000000e+00 0.00000000e+00
 1.75415275e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.85124237e-03 1.94525623e-02 1.30294473e-03
 1.29331071e-03 4.77767905e-03 0.00000000e+00 1.41401023e-02
 2.17966142e-02 4.02975866e-03 6.60091501e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.99459647e-04
 8.61706938e-04 8.22446402e-04 0.00000000e+00 3.11388853e-04
 0.00000000e+00 8.53062436e-03 0.00000000e+00 0.00000000e+00
 3.03916008e-03 0.00000000e+00 1.85696552e-04 0.00000000e+00
 1.33495122e-03 2.21947116e-03 0.00000000e+00 1.52451588e-04
 1.37241332e-02]",88.611072,46.119960,-0.029517,0.782031,False,2021-11-15 21:52:26.388071
